  33.954	  62.803	  55.198
  -0.647	   0.332	  69.953
  45.404	  30.912	  92.947
   8.821	  27.096	  37.675
   7.867	  40.355	  79.548
  28.947	  67.425	  86.888
  29.648	  17.134	  68.447
  50.186	  53.668	  77.011
  35.856	  37.061	  49.525
  11.046	  17.055	  90.887
  -0.731	  24.299	  61.491
  -9.681	  21.448	  82.679
  15.289	  10.770	  51.279
  30.714	  38.929	  70.705
  16.334	  45.919	  44.915
  24.085	  32.621	  91.653
  40.117	  52.302	  93.839
  19.082	  55.494	  78.128
  13.686	  43.886	  63.179
  15.763	   9.286	  75.946
  43.674	  51.871	  45.747
  15.277	  25.819	  68.628
  -1.738	  36.917	  50.650
  26.303	  27.177	  40.319
  13.681	  31.619	  53.420
  37.072	  56.909	  69.319
