target,grid_id,grid_x,grid_y,grid_z
esr2,1,82.562,50.877,4.142
esr2,2,93.842,5.616,43.448
esr2,3,66.813,-1.985,-4.011
esr2,4,104.047,17.406,-11.327
esr2,5,57.490,24.270,26.250
esr2,6,107.252,35.298,26.458
esr2,7,66.524,30.241,-10.898
esr2,8,85.409,12.758,14.161
esr2,9,76.298,40.870,29.361
esr2,10,103.312,39.235,2.628
esr2,11,54.980,15.451,3.456
esr2,12,108.521,11.605,9.629
esr2,13,82.803,15.322,-17.009
esr2,14,62.641,42.261,6.818
esr2,15,89.511,25.225,36.828
esr2,16,72.078,9.345,29.989
esr2,17,85.596,-5.293,3.881
esr2,18,84.756,30.617,3.485
esr2,19,94.768,30.963,-19.974
esr2,20,99.629,9.694,25.708
esr2,21,73.026,27.797,17.287
esr2,22,74.340,15.676,0.411
esr2,23,93.919,49.657,16.926
esr2,24,64.948,3.933,11.896
esr2,25,89.614,29.165,21.252
esr2,26,96.274,6.746,-20.400
