  81.182	  13.925	   7.961
  26.113	  55.135	  29.343
  47.890	  17.054	  34.587
  54.937	  42.949	   7.174
  97.103	  20.398	  40.826
  24.517	  28.522	  16.378
  51.296	  46.354	  41.069
  76.339	  35.441	  27.307
  75.280	   3.607	  34.770
  48.910	  61.820	  21.273
  58.582	  12.833	  13.136
  32.605	  48.273	   7.988
  37.407	  30.764	  47.113
  84.055	  36.328	   7.514
  41.413	  38.096	  23.974
  93.839	  10.270	  23.794
  48.014	  65.238	  39.731
  65.249	  23.610	  36.773
  65.206	  26.876	   4.810
  55.669	  29.133	  21.390
  81.624	   0.579	  17.243
  77.317	  19.606	  24.152
  54.722	  47.097	  22.617
  60.754	   9.267	  29.853
  33.910	  25.733	  30.092
  28.673	  40.417	  34.082
