  27.702	 138.394	   9.519
  89.626	  96.666	  35.284
 -38.733	 134.936	  25.692
  36.717	  87.221	  26.595
  -3.217	 109.947	  40.244
  56.570	 125.841	  41.135
 -10.435	 119.518	   1.779
  67.048	 108.802	   5.684
  -1.574	 150.286	  32.114
  23.158	 133.025	  51.483
  21.239	 108.142	  11.834
  38.253	 105.734	  49.194
  64.769	  87.465	  23.951
  80.175	 121.504	  26.957
  -6.464	 146.629	   2.115
 -24.534	 109.803	  22.330
 -16.808	 132.060	  42.788
  45.115	 120.124	  15.519
  68.212	 105.021	  50.450
  10.115	 126.720	  24.898
  36.230	 135.884	  31.832
 -15.467	 135.460	  19.417
  17.625	 105.648	  32.851
  54.674	 103.098	  34.025
 -30.414	 118.733	   3.969
  76.594	 103.105	  21.380
