  35.502	  21.740	  -8.057
 118.024	  40.112	 -48.585
  49.891	  25.896	 -78.013
  83.192	  20.732	  24.730
  75.929	  53.047	 -20.410
  70.326	  -2.406	 -37.058
  23.187	  14.639	 -47.535
  42.213	  49.333	 -42.535
  80.948	  43.727	 -60.885
  55.371	  47.717	  12.506
  96.560	  19.708	 -22.363
 109.687	  56.083	 -16.594
  60.548	   4.671	   9.188
  60.738	  26.158	 -33.080
  74.010	  28.692	  -2.838
  45.309	   4.716	 -59.462
  24.354	  33.686	 -29.636
  86.498	  23.220	 -45.426
  58.600	   7.200	 -16.533
  97.035	  50.568	 -39.973
  50.445	  24.903	  18.348
  37.520	  31.988	 -57.969
  55.533	  44.917	 -13.207
  66.869	  15.551	 -54.222
 102.137	  33.588	 -63.325
  35.554	  38.017	   8.065
