 -52.041	  62.815	  29.135
 -18.664	  89.838	  70.917
 -75.327	  93.985	  63.471
 -45.347	  47.642	  72.000
 -52.674	 102.205	  19.964
 -14.620	  75.962	  34.622
 -79.147	  62.683	  50.856
 -13.333	  56.973	  60.862
 -49.571	  78.137	  81.232
 -34.668	 100.959	  46.018
 -27.175	  46.340	  34.309
 -74.666	  83.432	  29.459
 -35.988	  71.556	  52.323
 -65.383	  40.763	  38.898
 -54.654	  86.622	  44.424
 -36.625	  78.998	  20.819
 -66.600	  66.492	  70.168
 -69.580	  42.308	  61.787
 -53.407	  99.284	  68.737
 -47.279	  41.854	  21.512
 -30.037	  66.696	  73.060
 -59.244	  78.836	  15.399
 -40.102	  50.629	  51.403
 -76.769	  62.760	  30.363
 -58.530	  59.205	  49.085
 -18.056	  76.072	  56.867
