   3.958	 -20.712	  18.866
   5.774	  46.972	  13.625
  33.148	  14.802	  52.291
 -13.602	  15.756	  44.200
  36.546	  14.919	  -1.880
  -9.820	  10.345	  -7.151
  34.760	 -26.424	  -2.311
  34.001	 -12.456	  30.273
  15.046	  10.978	  21.212
   7.664	 -11.841	 -17.126
 -20.596	 -12.560	  38.941
   8.406	  -2.093	  48.223
  15.533	 -36.001	  39.167
  10.111	  28.458	  -6.328
  -8.417	  24.745	  18.742
 -11.317	  -0.669	  19.095
  -8.023	 -34.951	  34.473
  42.364	  -6.180	   7.575
  11.995	  24.060	  47.335
  18.972	  -2.324	   2.317
  -6.538	 -12.446	   0.794
  29.902	  -8.264	  51.199
  35.991	  11.473	  21.228
 -23.590	 -26.357	  23.398
  34.147	  30.115	  10.376
  25.682	 -26.145	  18.941
