target,grid_id,grid_x,grid_y,grid_z
fa10,1,12.668,3.834,-26.802
fa10,2,26.811,19.292,19.102
fa10,3,12.100,-17.325,6.479
fa10,4,40.201,-0.745,-10.565
fa10,5,-0.247,10.676,1.900
fa10,6,14.083,-25.017,-23.054
fa10,7,24.487,16.788,-4.931
fa10,8,-4.873,-9.499,-9.564
fa10,9,32.062,-9.915,-28.725
fa10,10,28.164,-23.359,-5.493
fa10,11,21.572,-2.812,-2.809
fa10,12,-6.802,5.456,-24.714
fa10,13,42.703,16.431,1.209
fa10,14,5.607,-12.986,-34.479
fa10,15,14.379,23.574,9.719
fa10,16,26.352,6.511,-18.834
fa10,17,11.062,18.896,-12.419
fa10,18,18.972,-14.426,-13.261
fa10,19,9.319,-0.174,-12.833
fa10,20,5.310,-13.096,-19.752
fa10,21,7.954,-3.782,2.737
fa10,22,19.543,-11.583,-34.883
fa10,23,8.711,-21.317,-5.977
fa10,24,28.412,8.663,4.794
fa10,25,22.680,-5.356,10.071
fa10,26,-1.700,6.950,-12.549
