  28.703	   5.651	  -3.205
  -7.244	 -15.540	  12.227
  47.038	   5.499	  30.975
  18.081	  -6.310	  27.996
   0.898	  13.171	  13.191
  45.122	  -7.111	   9.277
  21.802	  17.768	  15.973
   7.223	  -2.485	   1.911
  42.453	  11.754	  11.553
  23.585	  -7.934	   9.596
  30.281	   5.816	  26.382
  -3.295	  -2.940	  22.111
   5.806	 -15.172	  23.137
  13.053	  15.041	   3.844
  39.055	  -6.049	  23.677
  20.909	   3.473	  16.289
  -1.768	   6.940	   2.040
  32.439	   1.581	  10.414
   6.883	   0.827	  14.487
  12.154	 -13.049	  11.933
  23.064	  -6.308	  -2.790
  47.700	   1.549	  17.828
  11.512	  10.556	  19.720
  18.010	   2.420	   3.354
  33.872	 -10.741	  14.532
  33.340	  -2.862	  33.057
