  38.103	  49.302	 -23.576
 -23.888	  34.151	  -1.451
  18.204	  76.517	  23.463
  21.688	  18.073	  19.562
   7.781	  18.863	 -18.820
  41.944	  49.210	  16.207
   6.093	  59.224	  -9.791
   0.544	  45.075	  19.855
  33.590	  72.670	  -3.442
  27.700	  33.237	  -2.574
  -5.920	  45.616	 -28.453
  54.634	  58.623	  -2.566
   1.953	  23.334	   3.148
  19.971	  54.357	  12.113
  15.033	  39.670	 -21.602
  16.349	  76.295	 -17.177
   9.643	  74.136	   5.041
  -7.021	  45.196	  -3.510
  19.272	  36.966	  23.925
  21.444	  15.440	  -0.669
  24.795	  56.404	  -9.678
  32.745	  65.731	  20.673
   4.753	  19.807	  25.910
   8.861	  40.808	   4.004
  39.345	  48.064	  -6.145
  -1.934	  32.767	 -16.780
