target,grid_id,grid_x,grid_y,grid_z
adrb1,1,7.511,20.444,47.345
adrb1,2,66.568,25.548,-60.971
adrb1,3,-1.787,-19.991,-16.469
adrb1,4,22.468,56.174,-12.383
adrb1,5,66.014,15.923,-1.359
adrb1,6,23.438,14.541,-38.605
adrb1,7,26.652,-1.106,12.764
adrb1,8,-6.835,33.451,9.838
adrb1,9,46.205,27.117,33.437
adrb1,10,-11.929,-4.239,22.095
adrb1,11,50.792,39.193,-29.294
adrb1,12,53.069,50.620,5.046
adrb1,13,36.327,-4.527,44.214
adrb1,14,54.155,7.003,-39.329
adrb1,15,8.102,-25.795,13.213
adrb1,16,34.844,-3.515,-17.226
adrb1,17,19.153,32.797,22.575
adrb1,18,37.338,23.645,-7.609
adrb1,19,17.559,41.251,-34.657
adrb1,20,76.933,35.807,-35.388
adrb1,21,3.031,9.575,3.051
adrb1,22,34.937,8.437,-61.087
adrb1,23,48.602,1.779,22.986
adrb1,24,38.753,59.999,-30.570
adrb1,25,9.365,8.713,26.082
adrb1,26,41.020,27.255,-49.114
