  16.187	   7.764	   5.063
  20.481	  58.864	  37.775
  15.771	  15.037	  44.741
  -4.027	  40.064	  11.496
  27.294	  38.112	  10.753
  -9.485	  13.289	  22.076
   1.641	  39.163	  41.143
  11.619	  31.691	  -6.074
  24.836	  36.783	  36.950
  15.354	  21.583	  22.209
  10.936	  46.161	  23.481
  12.636	  48.353	   3.628
   3.513	  22.935	   8.188
  15.832	  45.762	  49.111
   7.247	   5.315	  19.765
  -4.850	  28.894	  27.230
   3.641	  15.095	  33.286
  28.338	  48.925	  26.326
   2.538	  54.364	  13.534
  21.236	  24.605	   3.477
  29.235	  25.355	  45.656
  -1.914	  49.426	  30.092
  12.238	  34.854	  14.215
   9.497	  27.515	  38.447
  26.321	  18.383	  14.707
   9.066	  16.671	  -1.908
