  -1.497	  54.981	  46.437
  20.397	  15.403	  62.239
 -15.988	  24.532	  62.743
   1.114	  24.920	  34.248
  24.056	  49.460	  65.225
   3.579	  36.606	  70.156
 -17.330	  38.239	  42.531
  16.666	  36.964	  48.083
   2.961	  20.130	  54.194
  14.533	  36.332	  29.611
  21.080	  32.069	  69.968
 -12.961	  47.990	  56.799
  -0.066	  41.730	  34.723
 -11.146	  18.582	  42.434
   4.643	  49.947	  60.052
  -0.599	  39.827	  49.470
  10.123	  49.952	  40.942
  14.266	  18.889	  46.410
 -16.357	  38.211	  65.681
  -4.608	  30.226	  59.731
   9.233	  25.809	  66.316
  23.100	  31.575	  57.529
  -5.020	  28.665	  46.485
 -16.632	  34.180	  54.184
  15.366	  42.606	  72.038
  15.086	  41.385	  59.289
