 -10.953	  11.464	  32.795
  33.646	  -4.956	  -0.677
  25.146	  10.177	  37.314
   2.223	  12.109	  -7.352
   2.035	 -15.670	  12.074
  24.349	 -25.205	  24.355
  23.328	  15.703	  12.982
 -17.099	  -4.580	  16.637
  41.948	   5.061	  18.966
   4.723	  -6.230	  31.997
  21.159	  -4.912	  18.201
   2.240	  15.322	  14.478
   8.077	  -9.085	  -6.385
   7.767	  15.072	  35.702
  -9.483	   5.281	   3.708
  34.284	 -16.835	  12.145
  19.752	 -16.677	   3.164
  24.757	   9.480	  -2.363
  34.623	  -7.020	  26.001
   7.621	   4.070	   5.385
  14.020	   8.830	  23.224
  -7.991	 -17.481	  23.425
  19.161	  -3.657	  34.394
  19.385	  -2.836	   0.887
   1.474	   2.339	  18.740
  28.896	   7.685	  22.450
