  42.167	  -5.375	   2.223
  20.321	 -96.751	   2.999
 -15.391	 -32.284	  10.454
  27.435	 -50.370	 -17.880
   1.923	   1.987	  -3.446
  18.886	 -60.501	  19.591
  15.308	 -13.055	  27.188
  45.771	 -77.956	  -9.856
  -1.544	 -69.047	  -6.028
   1.580	 -25.524	 -18.406
  26.568	 -32.500	   6.700
  22.562	 -77.235	 -26.473
  50.553	 -42.431	  -3.521
   5.688	 -45.534	  -0.602
  22.520	 -13.776	 -10.496
   4.004	 -18.297	   7.880
  38.689	 -49.864	  16.291
  20.366	 -65.758	  -2.313
 -14.758	 -10.690	   1.605
  36.668	 -18.827	  18.833
  25.669	  -1.128	  13.845
  50.003	 -22.197	  -5.683
  41.349	 -60.497	  -0.932
  36.806	 -33.620	 -14.992
  26.978	 -77.003	  11.628
   8.070	 -79.853	   5.980
