  57.583	   5.518	 -11.304
  99.532	  -7.553	  23.250
  50.604	  51.946	 -15.679
  87.552	  36.956	  20.089
  87.981	  31.841	 -32.232
  43.068	  27.478	  11.446
 102.850	  15.872	  -1.247
  53.614	  26.996	 -36.956
  82.723	 -12.294	 -18.625
  72.343	   3.665	  15.262
  74.180	  32.574	  -5.500
  38.087	  18.150	 -19.908
  83.281	  12.381	 -16.347
  90.608	  -4.589	   2.855
  96.457	  17.044	  20.410
  64.021	  44.920	 -31.148
  63.556	  24.067	  15.193
  70.176	  25.923	 -24.574
  71.746	 -10.214	  -1.597
  48.169	  31.675	  -7.561
  53.831	   8.798	   7.806
  42.050	  41.340	 -31.280
  82.416	  17.211	   2.637
 109.586	  -0.010	   7.157
  85.688	   3.788	  27.421
  77.958	 -14.127	  14.176
