   3.724	  12.537	  46.069
  -9.019	  34.958	 102.010
  -6.050	  58.790	  59.006
 -32.617	  30.116	  57.128
  20.761	  28.502	  69.701
  -7.817	  24.000	  70.893
 -23.499	  49.034	  79.075
  -0.507	  38.307	  43.803
  -1.729	  44.420	  81.771
  19.284	  36.483	  50.580
 -22.875	  48.184	  53.292
   1.506	  41.518	  63.302
 -25.563	  29.412	  73.922
  -9.496	  20.584	  88.467
 -15.427	  32.229	  53.961
  14.581	  11.817	  58.606
 -35.903	  38.262	  82.539
   5.599	  15.536	  71.068
   2.282	  27.360	  54.567
   4.382	  30.404	  82.919
  14.461	  23.215	  44.625
 -12.883	  47.581	  68.350
  28.129	  27.945	  57.589
 -14.556	  41.310	  86.661
 -26.262	  43.573	  66.547
  -0.371	  53.366	  70.452
