  14.463	  -1.667	   9.168
 -25.365	  -6.703	  41.113
 -21.500	  18.966	   8.826
 -17.782	 -21.014	   2.488
   3.657	   1.416	  35.200
  -0.139	  -2.947	 -10.623
 -16.442	  12.803	  31.015
  -3.119	 -15.526	  20.770
 -29.966	 -10.744	  19.848
 -24.142	  -0.663	   0.703
  -0.054	  16.563	  18.304
  -7.229	   8.129	   1.955
  -1.323	 -15.364	   1.646
  -9.207	 -11.147	  38.953
 -17.527	   0.251	  19.739
  -1.469	  -0.717	  14.422
  11.453	   5.278	  22.896
 -11.959	  -9.685	  -6.117
  11.648	 -13.479	  16.214
 -27.140	   2.806	  29.520
 -29.095	   8.193	  12.780
 -11.625	  -9.125	   8.193
 -18.449	 -17.087	  17.647
   9.348	  -8.730	  -3.267
 -13.103	   1.395	  37.347
   3.468	   1.031	   2.426
