  57.026	  40.936	   7.905
  -8.156	  20.567	  21.152
  16.636	  56.942	   3.732
  32.033	  15.791	  -0.091
  23.729	  34.917	  30.338
   0.208	  46.629	  22.919
  51.661	  26.824	  30.303
   7.662	  28.121	   4.206
  30.465	  38.338	   8.370
   3.438	   6.146	   8.887
  41.163	  47.096	  25.451
  17.813	  18.406	  18.854
  49.064	  22.946	   7.642
  22.001	  51.504	  19.840
  41.725	  53.199	   8.721
   7.757	  32.445	  35.943
  33.582	  23.311	  21.533
   7.981	  33.552	  19.237
   5.952	  20.020	  27.522
  13.674	  42.548	   5.075
  52.773	  39.114	  23.116
  22.115	  32.892	  -1.532
  29.785	  50.626	  32.327
  43.817	  35.771	   9.638
  14.128	  47.179	  30.065
  -6.622	  35.214	  25.708
