  23.434	  12.052	  19.421
  15.279	  44.258	  92.198
 -14.990	  30.468	  52.668
  35.620	  56.404	  42.249
  21.968	   6.181	  59.439
  56.097	   3.969	  40.245
   7.778	  63.371	  62.642
  15.285	 -21.519	  23.671
  -2.249	  19.723	  79.531
   0.748	  -1.619	   2.490
  34.446	  37.711	  68.486
  10.832	  39.642	  39.797
  37.989	  26.516	  40.006
  52.981	  20.324	  19.270
  40.578	  -7.592	  21.932
  -4.885	  43.799	  70.480
   8.290	  15.462	  38.833
  24.586	 -10.233	   4.751
  21.878	  20.664	  78.632
  34.971	  -8.691	  44.413
   8.090	  23.249	  60.740
  21.683	  57.178	  76.747
  27.802	  66.692	  58.387
  40.481	   9.498	   7.197
  14.794	  -2.307	  30.792
  14.268	  42.897	  64.179
