  -2.772	 -12.141	  23.610
  34.800	  11.026	  24.201
  17.358	  -1.101	 -11.731
   3.702	  19.368	  16.942
  17.250	  -8.588	  45.775
  26.201	 -13.293	  15.111
  16.675	  15.605	  36.499
  -0.387	   2.487	   1.216
  19.337	   6.796	   8.165
  20.047	 -24.183	  33.722
  -9.355	   3.764	  18.313
   5.593	 -13.134	   7.576
  28.436	  -8.988	  32.670
   9.375	   0.101	  33.155
   1.273	 -12.861	  41.072
  21.915	   3.012	  22.986
   8.206	   1.399	  15.538
  25.468	  -6.100	   2.762
   2.895	  12.708	  33.683
   6.576	 -21.628	  18.734
  32.346	   3.463	   9.391
   6.419	  -5.796	  -6.204
   8.795	  11.221	   1.756
  24.814	   2.774	  35.639
  14.859	 -10.594	  31.249
  20.085	  13.091	  -2.198
