  11.446	  16.187	   0.805
   1.480	  -4.128	  32.605
  17.336	  17.207	  30.080
  -8.360	   8.742	  10.839
   8.891	  -5.174	  11.864
  -1.050	  13.797	  27.807
  21.475	  10.745	  13.546
   8.980	  28.537	  10.829
   0.077	   0.812	  -0.001
  16.977	  -1.052	  -0.716
  17.575	   2.221	  26.444
  -1.310	  22.736	   1.028
   5.380	   8.090	  10.467
   8.115	  25.689	  24.951
  -2.572	  -6.576	  21.049
   9.358	  13.892	  20.712
   5.365	   3.277	  24.282
   8.880	   4.843	  -5.548
  -3.153	  17.704	  10.889
   8.944	  26.057	   1.645
  17.720	   3.082	   7.592
  -7.307	   0.211	  16.921
  14.279	  22.407	  14.901
  11.311	   5.713	  17.588
  -1.781	  10.783	   5.134
  -1.074	  13.290	  18.380
