  32.807	  29.164	  17.807
   7.297	  86.984	  28.851
  48.075	  70.149	  19.316
  16.176	  63.004	   3.658
  27.590	  54.060	  39.999
  43.960	  51.463	   0.450
  27.768	  82.788	  15.477
  10.049	  65.224	  31.454
  20.687	  47.723	  20.064
  27.412	  76.680	  35.599
  -1.420	  77.549	  13.623
  33.167	  71.582	   0.797
  41.778	  52.157	  21.405
  13.184	  80.348	   4.674
  32.461	  65.224	  25.430
  28.359	  52.892	   3.864
  40.590	  68.388	  37.897
  17.176	  65.615	  17.937
  25.582	  34.215	   6.343
  29.827	  64.444	  12.280
  18.309	  79.969	  25.749
  44.224	  64.555	   1.387
  30.919	  50.553	  28.080
  38.132	  47.234	  10.709
  12.470	  54.333	  11.408
   5.984	  75.086	  25.553
