  12.535	  13.812	  39.618
   6.649	   2.827	   6.750
  12.868	 -17.887	  32.129
  12.770	  37.736	  20.921
  29.493	   1.212	  22.390
  -5.851	  18.117	  21.538
  30.645	  23.890	  26.804
  -3.621	  -2.041	  40.144
  31.963	  -8.379	  40.856
  28.192	   9.355	  50.794
   8.029	  32.852	  41.241
  16.539	  18.318	  14.388
  11.906	  -0.322	  27.544
  14.942	  -7.614	  45.291
  21.713	  26.115	  39.427
   1.341	  21.911	  33.732
  22.579	  11.959	  29.507
  21.899	  38.139	  31.590
   0.723	 -11.525	  29.657
   3.709	  17.332	   9.403
   1.971	   7.978	  32.728
  23.884	 -10.916	  25.064
  14.678	  25.159	  25.884
  12.274	   4.070	  50.393
  21.762	   6.945	  11.814
   6.073	   7.689	  19.769
