 -37.748	  52.017	  21.626
 -49.124	  24.829	  34.237
 -60.943	  50.984	  39.135
 -35.026	  43.691	  45.997
 -27.608	  31.207	  25.939
 -54.873	  39.846	  24.439
 -51.933	  37.405	  45.109
 -46.663	  55.686	  45.087
 -25.229	  43.595	  16.620
 -38.989	  29.373	  16.072
 -45.910	  45.839	  34.624
 -31.922	  43.700	  33.574
 -42.310	  29.644	  43.032
 -42.245	  41.178	  19.420
 -37.461	  53.975	  38.941
 -46.464	  28.600	  24.581
 -37.155	  35.082	  26.004
 -47.068	  52.866	  27.556
 -39.230	  37.291	  37.339
 -23.723	  41.297	  26.120
 -52.128	  33.515	  31.337
 -49.942	  46.666	  18.045
 -53.685	  53.707	  33.969
 -54.869	  44.312	  38.772
 -32.739	  40.129	  19.941
 -60.284	  45.858	  28.180
