 -13.013	  17.014	   8.849
  90.621	  -5.953	   5.467
  24.360	 -28.188	  28.628
  42.462	  22.373	  14.310
  23.110	  -6.557	  -8.851
  59.183	  -7.219	  37.200
  -8.352	 -12.125	  31.251
  55.271	 -16.812	   2.498
  76.293	  28.421	  11.748
  14.483	  11.545	  28.256
  13.541	  20.373	  -1.486
  67.244	   7.315	  -1.836
   4.413	  -4.673	   9.653
  38.093	  -7.597	  23.107
  82.789	   8.282	  25.380
  43.555	  10.060	  36.968
  23.127	 -23.300	   7.223
  62.015	  14.362	  21.844
  39.370	   6.805	   0.010
  68.487	  -4.046	  16.334
  12.380	  -8.474	  28.633
  50.032	 -28.231	  17.533
  -6.447	   5.713	  23.454
   4.509	  24.154	  17.390
  84.401	  12.143	   4.664
 -19.747	  -5.702	  16.904
