  11.656	  64.270	  12.919
 -34.438	  68.710	  10.512
  -2.461	  59.955	  55.973
 -10.159	  84.993	  30.934
 -14.438	  45.170	  21.268
  18.270	  77.111	  40.501
 -12.053	  68.933	  -2.004
  10.419	  54.079	  33.778
  -0.413	  82.417	  11.950
 -15.900	  58.882	  36.805
  -7.986	  50.215	   2.990
  -1.199	  78.478	  49.571
 -11.886	  68.771	  19.962
  -2.299	  41.757	  49.727
  17.254	  81.043	  19.100
 -30.107	  56.183	  23.600
   4.407	  72.869	  30.891
   7.790	  65.632	  44.744
   1.226	  53.742	  17.460
 -23.762	  50.863	  10.283
  -2.416	  45.583	  33.981
   3.026	  67.826	   2.138
 -20.545	  77.029	  13.184
  -7.799	  67.297	  45.217
   6.216	  52.193	  48.119
 -11.508	  72.074	  33.356
